"date","state","unemploy_perc","house_price_index","house_price_perc"
2012-07-01,"Alabama",8.2,117.09156106,0.00917816159106466
2012-08-01,"Alabama",8.1,116.65562359,0.0107003059116888
2012-09-01,"Alabama",7.9,116.21772172,0.0156359158723034
2012-10-01,"Alabama",7.8,115.7807929,0.0211538551664099
2012-11-01,"Alabama",7.6,115.55879713,0.0239602594292241
2012-12-01,"Alabama",7.6,115.58386585,0.0248223529492635
2013-01-01,"Alabama",7.5,115.6638704,0.0245324011817007
2013-02-01,"Alabama",7.4,116.02190926,0.0245918262451359
2013-03-01,"Alabama",7.3,116.92651761,0.0261181625743929
2013-04-01,"Alabama",7.2,118.14356296,0.0262482091175449
2013-05-01,"Alabama",7.1,119.40914066,0.0257685626050552
2013-06-01,"Alabama",7,120.58846247,0.0293524592355361
2013-07-01,"Alabama",7.1,121.23153474,0.0353567212062242
2013-08-01,"Alabama",7.1,121.23259618,0.0392349074064899
2013-09-01,"Alabama",7.2,120.82391118,0.0396341400591
2013-10-01,"Alabama",7.2,120.06265807,0.0369825172444471
2013-11-01,"Alabama",7.2,119.43777577,0.0335671427562219
2013-12-01,"Alabama",7.3,119.37656396,0.0328133869040339
2014-01-01,"Alabama",7.3,119.90373464,0.0366567729865626
2014-02-01,"Alabama",7.2,120.72576169,0.0405427945463204
2014-03-01,"Alabama",7.2,121.51150398,0.0392125453123722
2014-04-01,"Alabama",7.1,122.25885512,0.034832978258776
2014-05-01,"Alabama",7,122.99009319,0.0299889314185438
2014-06-01,"Alabama",6.9,123.74392534,0.0261672037719614
2014-07-01,"Alabama",6.7,124.38825924,0.0260388067079254
2014-08-01,"Alabama",6.6,124.59316858,0.0277200398728605
2014-09-01,"Alabama",6.5,124.14130596,0.0274564425832717
2014-10-01,"Alabama",6.4,123.3722099,0.0275652053952564
2014-11-01,"Alabama",6.2,122.87538219,0.0287815676224561
2014-12-01,"Alabama",6.1,122.87094875,0.0292719498206606
2015-01-01,"Alabama",6.1,123.27393785,0.0281075749651896
2015-02-01,"Alabama",6.1,123.81200297,0.025564065505131
2015-03-01,"Alabama",6.1,124.55908388,0.0250805874355864
2015-04-01,"Alabama",6.1,125.4887708,0.0264186645362394
2015-05-01,"Alabama",6.2,126.4809076,0.0283828910073858
2015-06-01,"Alabama",6.2,127.36401435,0.029254680583741
2015-07-01,"Alabama",6.1,127.8542619,0.0278643875328501
2015-08-01,"Alabama",6.1,127.84596898,0.0261073735989901
2015-09-01,"Alabama",6.1,127.31907752,0.0255980194136505
2015-10-01,"Alabama",6,126.70500742,0.0270141673128934
2015-11-01,"Alabama",6,126.2731108,0.0276518253651994
2015-12-01,"Alabama",6,126.02894046,0.0257016954953724
2016-01-01,"Alabama",6,126.25294816,0.0241657755236542
2016-02-01,"Alabama",6,127.02979459,0.0259893349821638
2016-03-01,"Alabama",5.9,128.12843602,0.0286558958914527
2016-04-01,"Alabama",5.9,129.49828233,0.0319511578959542
2016-05-01,"Alabama",5.8,130.83922001,0.034458263248579
2016-06-01,"Alabama",5.8,131.90261139,0.0356348460211673
2016-07-01,"Alabama",5.8,132.73189592,0.0381499525124551
2016-08-01,"Alabama",5.8,133.12301418,0.0412765865212814
2016-09-01,"Alabama",5.9,132.94468101,0.0441850789338016
2016-10-01,"Alabama",5.9,132.23122127,0.0436148023075502
2016-11-01,"Alabama",5.8,131.45195109,0.0410130094775489
2016-12-01,"Alabama",5.7,131.06086731,0.0399267567562949
2017-01-01,"Alabama",5.5,131.26123993,0.0396687114478547
2017-02-01,"Alabama",5.3,132.22703782,0.0409135765886623
2017-03-01,"Alabama",5,133.82406663,0.0444525102071092
2017-04-01,"Alabama",4.8,135.56129598,0.0468192592280852
2017-05-01,"Alabama",4.6,136.83216537,0.0458038909093312
2017-06-01,"Alabama",4.3,137.30666218,0.0409700060753284
2017-07-01,"Alabama",4.1,137.0531642,0.0325563667274407
2017-08-01,"Alabama",4,136.8324642,0.0278648289542507
2017-09-01,"Alabama",3.9,137.18246941,0.0318763290701434
2017-10-01,"Alabama",3.8,137.69092052,0.0412890329346045
2017-11-01,"Alabama",3.8,137.90591479,0.0490975116495702
2017-12-01,"Alabama",3.8,138.465286,0.0564960299895332
1976-01-01,"Alaska",7.1,40.363154019,0.174309143573063
1976-02-01,"Alaska",7.1,40.596136431,0.163848510792984
1976-03-01,"Alaska",7,40.805884913,0.152636440477335
1976-04-01,"Alaska",7,41.002975377,0.140723730427315
1976-05-01,"Alaska",7,41.187714945,0.12734113196536
1976-06-01,"Alaska",7.1,41.362366775,0.112914842284927
1976-07-01,"Alaska",7.3,41.521684864,0.0985894986383442
1976-08-01,"Alaska",7.6,41.662983399,0.0858302502114587
1976-09-01,"Alaska",7.9,41.845067036,0.0765226567630584
1976-10-01,"Alaska",8.1,42.124701152,0.0711406640718291
1976-11-01,"Alaska",8.4,42.492788681,0.0693437367013332
1976-12-01,"Alaska",8.6,42.921261942,0.0708129953804213
1977-01-01,"Alaska",8.9,43.36581233,0.0743910723524372
1977-02-01,"Alaska",9.2,43.773119303,0.0782582568516053
1977-03-01,"Alaska",9.4,44.099249377,0.0807080760782815
1977-04-01,"Alaska",9.6,44.345888344,0.0815285460692485
1977-05-01,"Alaska",9.8,44.556380869,0.081788123679557
1977-06-01,"Alaska",9.9,44.760697323,0.0821599635844341
1977-07-01,"Alaska",10,44.975505777,0.0831811359368637
1977-08-01,"Alaska",10,45.194702194,0.0847687445034186
1977-09-01,"Alaska",10.1,45.406195009,0.0851026948991693
1977-10-01,"Alaska",10.3,45.627958059,0.0831639587034476
1977-11-01,"Alaska",10.5,45.895233331,0.0800711074893832
1977-12-01,"Alaska",10.7,46.226933789,0.0770171168654592
1978-01-01,"Alaska",10.8,46.611211642,0.0748377382465144
1978-02-01,"Alaska",11,47.067063055,0.0752503775022093
1978-03-01,"Alaska",11,47.63082812,0.0800825137137571
1978-04-01,"Alaska",11,48.269099686,0.0884684350343115
1978-05-01,"Alaska",10.9,48.91624252,0.0978504439985466
1978-06-01,"Alaska",10.8,49.489345592,0.105642864204669
1978-07-01,"Alaska",10.7,49.900921713,0.109513297313908
1978-08-01,"Alaska",10.6,50.147563812,0.109589429237517
1978-09-01,"Alaska",10.4,50.334318759,0.10853417136193
1978-10-01,"Alaska",10.2,50.590008424,0.108750217543896
1978-11-01,"Alaska",10.1,50.985857855,0.11091837113641
1978-12-01,"Alaska",9.9,51.535688399,0.114841158062343
1979-01-01,"Alaska",9.7,52.209893717,0.120114493439926
1979-02-01,"Alaska",9.5,53.009222501,0.126248783338283
1979-03-01,"Alaska",9.4,53.970472076,0.133099595497858
1979-04-01,"Alaska",9.3,55.022775073,0.139917160894526
1979-05-01,"Alaska",9.2,55.927513324,0.143332162136807
1979-06-01,"Alaska",9.2,56.438490662,0.140416992523808
1979-07-01,"Alaska",9.2,56.523289939,0.132710338780672
1979-08-01,"Alaska",9.2,56.328630897,0.123257574548834
1979-09-01,"Alaska",9.2,56.031471509,0.113186249272149
1979-10-01,"Alaska",9.2,55.776087873,0.102511930923888
1979-11-01,"Alaska",9.1,55.632457512,0.0911350686736425
1979-12-01,"Alaska",9.1,55.594401717,0.0787553915371537
1980-01-01,"Alaska",9.1,55.597124733,0.0648771865800042
1980-02-01,"Alaska",9.2,55.560329276,0.0481257157648722
1980-03-01,"Alaska",9.4,55.433924037,0.0271157895180016
1980-04-01,"Alaska",9.6,55.236819798,0.00389011140779472
1980-05-01,"Alaska",9.8,55.036538927,-0.0159308780964101
1980-06-01,"Alaska",10,54.904762564,-0.02717521464536
1980-07-01,"Alaska",10,54.896877783,-0.028774194809878
1980-08-01,"Alaska",10,55.054778113,-0.0226146590768256
1980-09-01,"Alaska",9.9,55.406775757,-0.0111490156366795
1980-10-01,"Alaska",9.8,55.946412741,0.00305372561065642
1980-11-01,"Alaska",9.6,56.647677703,0.018248702940743
1980-12-01,"Alaska",9.4,57.48633849,0.0340310663406507
1981-01-01,"Alaska",9.3,58.437021713,0.051079925331361
1981-02-01,"Alaska",9.1,59.468489111,0.0703408328555062
1981-03-01,"Alaska",9,60.554797577,0.0923779730365475
1981-04-01,"Alaska",8.9,61.68308377,0.11670230102989
1981-05-01,"Alaska",9,62.840199715,0.141790543884867
1981-06-01,"Alaska",9.2,64.021086344,0.166038852629105
1981-07-01,"Alaska",9.4,65.238660466,0.188385625934496
1981-08-01,"Alaska",9.6,66.492924528,0.207759377242847
1981-09-01,"Alaska",9.7,67.762882817,0.223007148334903
1981-10-01,"Alaska",9.8,69.02059618,0.233691184089425
1981-11-01,"Alaska",9.8,70.230364169,0.239774815433973
1981-12-01,"Alaska",9.8,71.357222073,0.241290086433543
1982-01-01,"Alaska",9.8,72.37429746,0.238500788343556
1982-02-01,"Alaska",9.8,73.271508299,0.23210643812114
1982-03-01,"Alaska",9.8,74.068161054,0.223159254389658
1982-04-01,"Alaska",9.9,74.797228262,0.212605202115043
1982-05-01,"Alaska",9.9,75.464512788,0.200895495721771
1982-06-01,"Alaska",9.9,76.031582457,0.187602191697667
1982-07-01,"Alaska",9.9,76.454338786,0.171917667221956
1982-08-01,"Alaska",9.9,76.735442578,0.154039217295773
1982-09-01,"Alaska",10,76.942194552,0.135462237635161
1982-10-01,"Alaska",10.1,77.18209304,0.118247266927621
1982-11-01,"Alaska",10.2,77.541184478,0.104097713225685
1982-12-01,"Alaska",10.3,78.04988952,0.0937910312729557
1983-01-01,"Alaska",10.3,78.700464772,0.0874090324054113
1983-02-01,"Alaska",10.2,79.474541023,0.0846581825323862
1983-03-01,"Alaska",10.1,80.347095345,0.0847723799490889
1983-04-01,"Alaska",9.9,81.290604716,0.0868130625275976
1983-05-01,"Alaska",9.8,82.277971818,0.0902869279649474
1983-06-01,"Alaska",9.7,83.225488935,0.0946173451285004
1983-07-01,"Alaska",9.7,84.016317411,0.0989084301175689
1983-08-01,"Alaska",9.7,84.610775828,0.102629671315115
1983-09-01,"Alaska",9.8,85.029167142,0.105104522129721
1983-10-01,"Alaska",9.9,85.288256882,0.105026483769997
1983-11-01,"Alaska",10,85.385095022,0.101157992321171
1983-12-01,"Alaska",10.1,85.337066891,0.0933656333893043
1984-01-01,"Alaska",10.2,85.173668323,0.082251147687034
1984-02-01,"Alaska",10.2,84.93652572,0.0687262188204307
1984-03-01,"Alaska",10.2,84.757851798,0.0548962776322004
1984-04-01,"Alaska",10.1,84.839853922,0.0436612474270526
1984-05-01,"Alaska",10,85.21919449,0.0357473890886133
1984-06-01,"Alaska",9.9,85.668275075,0.0293514183125778
1984-07-01,"Alaska",9.8,85.994390181,0.0235439118370715
1984-08-01,"Alaska",9.7,86.211616484,0.0189200564624801
1984-09-01,"Alaska",9.6,86.303658014,0.0149888669363487
1984-10-01,"Alaska",9.5,86.089373844,0.00939305118063771
1984-11-01,"Alaska",9.5,85.479311497,0.00110342999531388
1984-12-01,"Alaska",9.5,84.608550776,-0.00853692470975753
1985-01-01,"Alaska",9.5,83.757392674,-0.0166280926592139
1985-02-01,"Alaska",9.5,83.187585889,-0.0205911392792957
1985-03-01,"Alaska",9.6,82.99675563,-0.0207779707795941
1985-04-01,"Alaska",9.6,83.150673422,-0.0199102240505152
1985-05-01,"Alaska",9.7,83.451753303,-0.0207399424223307
1985-06-01,"Alaska",9.7,83.512056039,-0.0251693994551926
1985-07-01,"Alaska",9.7,83.027207344,-0.0345043767477704
1985-08-01,"Alaska",9.7,82.120442433,-0.0474550207715835
1985-09-01,"Alaska",9.7,81.179301168,-0.0593758939530552
1985-10-01,"Alaska",9.7,80.507611254,-0.0648368357297445
1985-11-01,"Alaska",9.9,80.186340875,-0.0619210722372953
1985-12-01,"Alaska",10,80.070586395,-0.0536348198778891
1986-01-01,"Alaska",10.3,80.057489401,-0.0441740502525042
1986-02-01,"Alaska",10.5,80.132682176,-0.0367230720828498
1986-03-01,"Alaska",10.8,80.262711874,-0.032941573863301
1986-04-01,"Alaska",11,80.441638792,-0.0325798279017092
1986-05-01,"Alaska",11.1,80.583898918,-0.0343654179989158
1986-06-01,"Alaska",11.2,80.416121237,-0.0370717109461921
1986-07-01,"Alaska",11.2,79.746383836,-0.0395150410684876
1986-08-01,"Alaska",11.2,78.797757941,-0.0404611128917247
1986-09-01,"Alaska",11.1,77.875220752,-0.0407010206845981
1986-10-01,"Alaska",11,77.133401025,-0.041911692279062
1986-11-01,"Alaska",10.9,76.576762995,-0.0450148721167719
1986-12-01,"Alaska",10.9,75.956009505,-0.0513868709503662
1987-01-01,"Alaska",10.8,75.069453517,-0.0623056746011035
1987-02-01,"Alaska",10.7,73.896765383,-0.0778198935024251
1987-03-01,"Alaska",10.7,72.45599091,-0.0972646049669409
1987-04-01,"Alaska",10.6,70.815230435,-0.119669470955101
1987-05-01,"Alaska",10.5,69.090582428,-0.142625470401914
1987-06-01,"Alaska",10.4,67.434403133,-0.161431786367073
1987-07-01,"Alaska",10.3,65.957343906,-0.172911162446656
1987-08-01,"Alaska",10.2,64.633451534,-0.179755195796377
1987-09-01,"Alaska",10,63.401670941,-0.185855650503929
1987-10-01,"Alaska",9.8,62.341227867,-0.191773900300411
1987-11-01,"Alaska",9.7,61.687479228,-0.194436055856424
1987-12-01,"Alaska",9.5,61.718772056,-0.187440566477664
1988-01-01,"Alaska",9.4,62.538028547,-0.166931080258393
1988-02-01,"Alaska",9.2,63.931008881,-0.134860524007356
1988-03-01,"Alaska",9.1,65.28457098,-0.0989762177003122
1988-04-01,"Alaska",9,66.055851847,-0.0672084035985528
1988-05-01,"Alaska",9,66.566877201,-0.0365274851985795
1988-06-01,"Alaska",8.9,67.381582733,-0.000783285645693743
1988-07-01,"Alaska",8.8,68.542987618,0.0392017561484126
1988-08-01,"Alaska",8.7,69.916160767,0.0817333610943098
1988-09-01,"Alaska",8.6,71.514278141,0.127955731759016
1988-10-01,"Alaska",8.5,73.164050146,0.173606177633999
1988-11-01,"Alaska",8.2,74.251377008,0.203670144042735
1988-12-01,"Alaska",8,74.153164409,0.201468563595493
1989-01-01,"Alaska",7.7,72.516172769,0.159553226314146
1989-02-01,"Alaska",7.4,69.430806723,0.0860270772863483
1989-03-01,"Alaska",7.1,65.611267877,0.00500419765491134
1989-04-01,"Alaska",6.9,62.211389783,-0.0582001738907951
1989-05-01,"Alaska",6.8,60.033893322,-0.0981416607432781
1989-06-01,"Alaska",6.7,58.927418026,-0.125466995046698
1989-07-01,"Alaska",6.7,58.287527412,-0.149620851999553
1989-08-01,"Alaska",6.8,57.779550688,-0.173588050972164
1989-09-01,"Alaska",6.9,57.311858722,-0.198595578228421
1989-10-01,"Alaska",7,56.832539618,-0.22321769359966
1989-11-01,"Alaska",7,56.362796989,-0.24091916863808
1989-12-01,"Alaska",7.1,56.043809072,-0.244215543346415
1990-01-01,"Alaska",7.2,56.073859264,-0.226739951615716
1990-02-01,"Alaska",7.2,56.679171471,-0.183659615289704
1990-03-01,"Alaska",7.2,58.073968569,-0.114878123101203
1990-04-01,"Alaska",7.2,60.366362559,-0.0296573863794982
1990-05-01,"Alaska",7.2,63.365878727,0.0555017377788318
1990-06-01,"Alaska",7.2,66.393339926,0.126696912067416
1990-07-01,"Alaska",7.2,68.62650225,0.177378854397441
1990-08-01,"Alaska",7.2,69.669213525,0.205776311782039
1990-09-01,"Alaska",7.2,69.763823049,0.217266803148022
1990-10-01,"Alaska",7.3,69.41116793,0.22132792932618
1990-11-01,"Alaska",7.3,68.96712995,0.223628592517506
1990-12-01,"Alaska",7.4,68.701070319,0.225845841968719
1991-01-01,"Alaska",7.5,68.794130934,0.226848514387283
1991-02-01,"Alaska",7.7,69.1595544,0.220193460932745
1991-03-01,"Alaska",7.9,69.68026283,0.199853644360642
1991-04-01,"Alaska",8.1,70.393520407,0.166105052929101
1991-05-01,"Alaska",8.2,71.275068104,0.124817796831561
1991-06-01,"Alaska",8.4,72.201241974,0.0874771785012369
1991-07-01,"Alaska",8.6,72.976618651,0.0633882867168856
1991-08-01,"Alaska",8.7,73.388971141,0.0533916981087379
1991-09-01,"Alaska",8.9,73.378315019,0.0518104056232884
1991-10-01,"Alaska",9,73.121478134,0.0534540811608555
1991-11-01,"Alaska",9.2,72.893202557,0.0569267216113869
1991-12-01,"Alaska",9.3,72.896526324,0.0610682771828623
1992-01-01,"Alaska",9.3,73.201805233,0.0640704990259804
1992-02-01,"Alaska",9.3,73.733593114,0.0661374809841169
1992-03-01,"Alaska",9.3,74.356695097,0.0671127242790279
1992-04-01,"Alaska",9.2,74.888866902,0.0638602312969843
1992-05-01,"Alaska",9.1,75.199642755,0.0550623767244041
1992-06-01,"Alaska",9,75.378323,0.0440031353912731
1992-07-01,"Alaska",9,75.531108552,0.0350042239311812
1992-08-01,"Alaska",8.9,75.574466522,0.0297796160243351
1992-09-01,"Alaska",8.7,75.456386728,0.0283199703953672
1992-10-01,"Alaska",8.6,75.294418561,0.0297168558739738
1992-11-01,"Alaska",8.4,75.18207917,0.0314004122841245
1992-12-01,"Alaska",8.2,75.144776961,0.0308416703836791
1993-01-01,"Alaska",8,75.203350354,0.0273428382623777
1993-02-01,"Alaska",7.9,75.31694305,0.0214739288990295
1993-03-01,"Alaska",7.8,75.486727953,0.015197459415401
1993-04-01,"Alaska",7.7,75.795681504,0.0121088038785078
1993-05-01,"Alaska",7.7,76.290704001,0.0145088620906706
1993-06-01,"Alaska",7.7,76.960832563,0.0209942261915272
1993-07-01,"Alaska",7.7,77.686692497,0.028539021686885
1993-08-01,"Alaska",7.6,78.280301472,0.0358035600451421
1993-09-01,"Alaska",7.6,78.613144228,0.0418355242927184
1993-10-01,"Alaska",7.6,78.706273873,0.0453135222664065
1993-11-01,"Alaska",7.6,78.679429687,0.0465184064555049
1993-12-01,"Alaska",7.6,78.684065067,0.0470995889419819
1994-01-01,"Alaska",7.6,78.89295829,0.0490617494916403
1994-02-01,"Alaska",7.7,79.447137721,0.0548375239852488
1994-03-01,"Alaska",7.7,80.240709475,0.0629777134459975
1994-04-01,"Alaska",7.8,81.004148713,0.0687172026908305
1994-05-01,"Alaska",7.7,81.610799641,0.0697345202100936
1994-06-01,"Alaska",7.7,82.134588661,0.0672258332673932
1994-07-01,"Alaska",7.6,82.497483939,0.0619255536227878
1994-08-01,"Alaska",7.5,82.44489109,0.0532009910499593
1994-09-01,"Alaska",7.4,82.110295467,0.0444855790128085
1994-10-01,"Alaska",7.4,81.83313061,0.0397281764608177
1994-11-01,"Alaska",7.4,81.825536883,0.0399864006197777
1994-12-01,"Alaska",7.3,82.119684356,0.0436634696755249
1995-01-01,"Alaska",7.3,82.588504523,0.0468425359259019
1995-02-01,"Alaska",7.2,83.088381356,0.0458322821872728
1995-03-01,"Alaska",7.2,83.564148094,0.0414183603403389
1995-04-01,"Alaska",7.1,84.046446005,0.037557302191755
1995-05-01,"Alaska",7.1,84.474798765,0.0350933839222078
1995-06-01,"Alaska",7.2,84.803365576,0.0324927288065573
1995-07-01,"Alaska",7.2,85.029184802,0.0306882191082576
1995-08-01,"Alaska",7.3,85.093132576,0.0321213534397065
1995-09-01,"Alaska",7.4,85.002522896,0.0352236879985699
1995-10-01,"Alaska",7.5,84.856935655,0.0369508660179561
1995-11-01,"Alaska",7.6,84.796996046,0.0363145697076062
1995-12-01,"Alaska",7.7,84.898865041,0.0338430512342434
1996-01-01,"Alaska",7.7,85.148128388,0.0309924956237364
1996-02-01,"Alaska",7.7,85.550925228,0.0296376440581867
1996-03-01,"Alaska",7.7,86.118955059,0.0305730031750713
1996-04-01,"Alaska",7.7,86.772111496,0.0324304669686786
1996-05-01,"Alaska",7.6,87.405699167,0.0346955594431595
1996-06-01,"Alaska",7.6,87.931544527,0.0368874387207727
1996-07-01,"Alaska",7.5,88.235237904,0.0377053256416093
1996-08-01,"Alaska",7.5,88.279309066,0.0374434034045497
1996-09-01,"Alaska",7.5,88.166824865,0.0372259770791921
1996-10-01,"Alaska",7.5,88.096053433,0.038171514832555
1996-11-01,"Alaska",7.5,88.138851442,0.0394100681843392
1996-12-01,"Alaska",7.5,88.265839733,0.039658653744947
1997-01-01,"Alaska",7.5,88.531429662,0.0397342999552859
1997-02-01,"Alaska",7.5,88.957157633,0.0398152608627214
1997-03-01,"Alaska",7.4,89.474568327,0.0389648627958976
1997-04-01,"Alaska",7.4,89.965779243,0.0368052326022656
1997-05-01,"Alaska",7.3,90.335678683,0.0335216072169606
1997-06-01,"Alaska",7.2,90.505025169,0.0292668649896148
1997-07-01,"Alaska",7.1,90.557259731,0.0263162641384427
1997-08-01,"Alaska",7.1,90.703363083,0.0274589146952624
1997-09-01,"Alaska",7,91.005663903,0.0321984946417975
1997-10-01,"Alaska",6.9,91.330159934,0.0367111394321387
1997-11-01,"Alaska",6.7,91.497765065,0.0381093418855172
1997-12-01,"Alaska",6.6,91.491287502,0.0365424243258414
1998-01-01,"Alaska",6.4,91.452364767,0.0329931993208707
1998-02-01,"Alaska",6.3,91.595986005,0.0296640365116736
1998-03-01,"Alaska",6.3,92.028457218,0.0285431820320874
1998-04-01,"Alaska",6.3,92.717347843,0.0305846136514634
1998-05-01,"Alaska",6.3,93.484509141,0.0348569967470955
1998-06-01,"Alaska",6.3,94.049628256,0.0391647102509629
1998-07-01,"Alaska",6.3,94.266553785,0.0409607585854348
1998-08-01,"Alaska",6.4,94.175841675,0.0382839012134801
1998-09-01,"Alaska",6.4,93.947735103,0.0323284406027284
1998-10-01,"Alaska",6.4,93.748592164,0.0264801050578221
1998-11-01,"Alaska",6.4,93.599052175,0.0229654473910619
1998-12-01,"Alaska",6.5,93.437771109,0.0212750706667828
1999-01-01,"Alaska",6.5,93.38345178,0.0211157690445727
1999-02-01,"Alaska",6.6,93.623900116,0.0221397705232333
1999-03-01,"Alaska",6.6,94.254621055,0.0241899506337109
1999-04-01,"Alaska",6.6,95.154568225,0.0262865627490445
1999-05-01,"Alaska",6.6,95.912282867,0.0259697970103074
1999-06-01,"Alaska",6.5,96.378114871,0.0247580629310082
1999-07-01,"Alaska",6.5,96.734153729,0.0261768341465842
1999-08-01,"Alaska",6.4,96.992908652,0.0299128409886866
1999-09-01,"Alaska",6.4,96.993371359,0.0324184106478023
1999-10-01,"Alaska",6.3,96.731815191,0.0318215234825208
1999-11-01,"Alaska",6.3,96.425360341,0.030195905837975
1999-12-01,"Alaska",6.3,96.279090065,0.030408676515683
2000-01-01,"Alaska",6.3,96.277502608,0.0309910457670599
2000-02-01,"Alaska",6.3,96.41283769,0.0297887352539736
2000-03-01,"Alaska",6.3,96.795127548,0.0269536545218036
2000-04-01,"Alaska",6.3,97.368545101,0.0232671632828481
2000-05-01,"Alaska",6.3,97.996638434,0.0217318940254019
